book,code,description,category,trade,hours,parts_allowance,list_price,labor_value,active,notes
plumbing,Artesian Discount,Multiple Jobs Discount,Plumbing,plumbing,0,0,10.00,10.00,false,Discount; Discount — not sold hours
plumbing,PN8C,Water Treatment System Renovation · Isolation control system renovation · Performance safety testing · Basic leak protection system · 1 year warranty,Plumbing,plumbing,19.25,0,3550.00,3550.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PN8D,Whole House Water Treatment System Installation · Audible leak protection system · Upgrade to can't leak connection system · Install visual service / pre,Plumbing,plumbing,21.5,0,3994.00,3994.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PN8E,Whole House Water Treatment System Installation · Audible leak protection system · Upgrade to can't leak connection system · Install visual service / pre,Plumbing,plumbing,24,0,4438.00,4438.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PN9A,Basic Treatment System · 90 day warranty,Plumbing,plumbing,13,0,2393.00,2393.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PN9B,Main Treatment Components Only · Performance and safety service · 6 month warranty,Plumbing,plumbing,19.5,0,3590.00,3590.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PN9C,Water Treatment System Renovation · Isolation control system renovation · Performance safety testing · Basic leak protection system · 1 year warranty,Plumbing,plumbing,25.75,0,4786.00,4786.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PN9D,Whole House Water Treatment System Installation · Audible leak protection system · Upgrade to can't leak connection system · Install visual service / pre,Plumbing,plumbing,29,0,5384.00,5384.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PN9E,Whole House Water Treatment System Installation · Audible leak protection system · Upgrade to can't leak connection system · Install visual service / pre,Plumbing,plumbing,32.25,0,5983.00,5983.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PO10A,Quick Fix · 90 day warranty,Well / Delivery,plumbing,13,0,2404.00,2404.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PO10B,Main Pressure Containment System Only · Performance and safety testing · 6 month warranty,Well / Delivery,plumbing,19.5,0,3606.00,3606.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PO10C,High Pressure Containment System · Isolation control system renovation · Performance and safety calibration service · Automatic safety control restoratio,Well / Delivery,plumbing,26,0,4809.00,4809.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PO10D,Complete High Pressure Containment System Renovation · Leak protection safety system · High pressure control system renovation · Automatic safety control,Well / Delivery,plumbing,32.5,0,6011.00,6011.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PO10E,Complete High Pressure Containment System Renovation · Leak protection safety system · High pressure control system renovation · Automatic safety control,Well / Delivery,plumbing,39,0,7213.00,7213.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PO11A,Quick Fix · 90 day warranty,Well / Delivery,plumbing,16.25,0,3008.00,3008.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PO11B,Main Pressure Containment System Only · Performance and safety testing · 6 month warranty,Well / Delivery,plumbing,24.5,0,4511.00,4511.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PO11C,High Pressure Containment System · Isolation control system renovation · Performance and safety calibration service · Automatic safety control restoratio,Well / Delivery,plumbing,32.5,0,6015.00,6015.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PO11D,Complete High Pressure Containment System Renovation · Leak protection safety system · High pressure control system renovation · Automatic safety control,Well / Delivery,plumbing,40.75,0,7519.00,7519.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PO11E,Complete High Pressure Containment System Renovation · Leak protection safety system · High pressure control system renovation · Automatic safety control,Well / Delivery,plumbing,48.75,0,9023.00,9023.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PO1A,Quick Fix · 90 day warranty,Well / Delivery,plumbing,8.25,0,1528.00,1528.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PO1B,Main Water Delivery Components Only · Performance and treatment service · 6 month warranty,Well / Delivery,plumbing,12.5,0,2291.00,2291.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PO1C,Water Delivery System Renovation · Isolation control system renovation · Performance safety and service calibrations · Basic leak protection system · 1 ye,Well / Delivery,plumbing,16.5,0,3055.00,3055.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PO1D,Complete Water Delivery System Renovation · Leak protection safety system · High pressure control system renovation · Containment holding system renovati,Well / Delivery,plumbing,20.75,0,3819.00,3819.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PO1E,Complete Water Delivery System Renovation · Leak protection safety system · High pressure control system renovation · Containment holding system renovati,Well / Delivery,plumbing,24.75,0,4583.00,4583.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PO2A,Quick Fix · 90 day warranty,Well / Delivery,plumbing,12,0,2210.00,2210.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PO2B,Main Water Delivery Components Only · Performance and treatment service · 6 month warranty,Well / Delivery,plumbing,18,0,3315.00,3315.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PO2C,Water Delivery System Renovation · Isolation control system renovation · Performance safety and service calibrations · Basic leak protection system · 1 ye,Well / Delivery,plumbing,24,0,4421.00,4421.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PO2D,Complete Water Delivery System Renovation · Leak protection safety system · High pressure control system renovation · Containment holding system renovati,Well / Delivery,plumbing,29.75,0,5526.00,5526.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PO2E,Complete Water Delivery System Renovation · Leak protection safety system · High pressure control system renovation · Containment holding system renovati,Well / Delivery,plumbing,35.75,0,6631.00,6631.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PO3A,Quick Fix · 90 day warranty,Well / Delivery,plumbing,16,0,2968.00,2968.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PO3B,Main Water Delivery Components Only · Performance and treatment service · 6 month warranty,Well / Delivery,plumbing,24,0,4452.00,4452.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PO3C,Water Delivery System Renovation · Isolation control system renovation · Performance safety and service calibrations · Basic leak protection system · 1 ye,Well / Delivery,plumbing,32,0,5936.00,5936.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PO3D,Complete Water Delivery System Renovation · Leak protection safety system · High pressure control system renovation · Containment holding system renovati,Well / Delivery,plumbing,40,0,7419.00,7419.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PO3E,Complete Water Delivery System Renovation · Leak protection safety system · High pressure control system renovation · Containment holding system renovati,Well / Delivery,plumbing,48,0,8903.00,8903.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PO4A,Quick Fix · 90 day warranty,Well / Delivery,plumbing,21.25,0,3939.00,3939.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PO4B,Main Water Delivery Components Only · Performance and treatment service · 6 month warranty,Well / Delivery,plumbing,32,0,5909.00,5909.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PO4C,Water Delivery System Renovation · Isolation control system renovation · Performance safety and service calibrations · Basic leak protection system · 1 ye,Well / Delivery,plumbing,42.5,0,7879.00,7879.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PO4D,Complete Water Delivery System Renovation · Leak protection safety system · High pressure control system renovation · Containment holding system renovati,Well / Delivery,plumbing,53.25,0,9849.00,9849.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PO4E,Complete Water Delivery System Renovation · Leak protection safety system · High pressure control system renovation · Containment holding system renovati,Well / Delivery,plumbing,64,0,11818.00,11818.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PO5A,Quick Fix - Prime and Test · 90 day warranty,Well / Delivery,plumbing,2.75,0,513.00,513.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PO5B,Main Water Delivery Components Only · Restoration and safety service · 6 month warranty,Well / Delivery,plumbing,4.25,0,769.00,769.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PO5C,Water Delivery System Rejuvenation · Restoration and safety service · Rejuvenate electrical control system · High pressure control system restoration · 1,Well / Delivery,plumbing,5.5,0,1026.00,1026.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PO5D,Complete Water Delivery System Rejuvenation · Restoration and safety service · High pressure control system restoration · Certified water testing · Elect,Well / Delivery,plumbing,7,0,1282.00,1282.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PO5E,Complete Water Delivery System Rejuvenation · Restoration and safety service · High pressure control system restoration · Certified water testing · Elect,Well / Delivery,plumbing,8.25,0,1539.00,1539.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PO6A,Quick Fix - Prime and Test · 90 day warranty,Well / Delivery,plumbing,3.75,0,696.00,696.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PO6B,Main Water Delivery Components Only · Restoration and safety service · 6 month warranty,Well / Delivery,plumbing,5.75,0,1044.00,1044.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PO6C,Water Delivery System Rejuvenation · Restoration and safety service · Rejuvenate electrical control system · High pressure control system restoration · 1,Well / Delivery,plumbing,7.5,0,1393.00,1393.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PO6D,Complete Water Delivery System Rejuvenation · Restoration and safety service · High pressure control system restoration · Certified water testing · Elect,Well / Delivery,plumbing,9.5,0,1741.00,1741.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PO6E,Complete Water Delivery System Rejuvenation · Restoration and safety service · High pressure control system restoration · Certified water testing · Elect,Well / Delivery,plumbing,11.25,0,2089.00,2089.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PO7A,Quick Fix - Prime and Test · 90 day warranty,Well / Delivery,plumbing,5.5,0,1014.00,1014.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PO7B,Main Water Delivery Components Only · Restoration and safety service · 6 month warranty,Well / Delivery,plumbing,8.25,0,1520.00,1520.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PO7C,Water Delivery System Rejuvenation · Restoration and safety service · Rejuvenate electrical control system · High pressure control system restoration · 1,Well / Delivery,plumbing,11,0,2027.00,2027.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PO7D,Complete Water Delivery System Rejuvenation · Restoration and safety service · High pressure control system restoration · Certified water testing · Elect,Well / Delivery,plumbing,13.75,0,2534.00,2534.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PO7E,Complete Water Delivery System Rejuvenation · Restoration and safety service · High pressure control system restoration · Certified water testing · Elect,Well / Delivery,plumbing,16.5,0,3041.00,3041.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PO8A,Basic Repair Only · 90 day warranty,Well / Delivery,plumbing,2,0,392.00,392.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PO8B,Main Pressure Control System Only · Performance and safety service · 6 month warranty,Well / Delivery,plumbing,3.25,0,588.00,588.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PO8C,Pressure Control System Rejuvenation · Main line insulation service · Rejuvenate electrical safety system · Performance and safety testing · 1 year warran,Well / Delivery,plumbing,4.25,0,784.00,784.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PO8D,Complete Pressure Control System Rejuvenation · Main line insulation service · Contamination testing service · Electrical safety system renovation · Conta,Well / Delivery,plumbing,5.25,0,980.00,980.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PO8E,Complete Pressure Control System Rejuvenation · Main line insulation service · Contamination testing service · Electrical safety system renovation · Conta,Well / Delivery,plumbing,6.25,0,1175.00,1175.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PO9A,Quick Fix · 90 day warranty,Well / Delivery,plumbing,8.5,0,1572.00,1572.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PO9B,Main Pressure Containment System Only · Performance and safety testing · 6 month warranty,Well / Delivery,plumbing,12.75,0,2359.00,2359.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PO9C,High Pressure Containment System · Isolation control system renovation · Performance and safety calibration service · Automatic safety control restoratio,Well / Delivery,plumbing,17,0,3145.00,3145.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PO9D,Complete High Pressure Containment System Renovation · Leak protection safety system · High pressure control system renovation · Automatic safety control,Well / Delivery,plumbing,21.25,0,3931.00,3931.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PO9E,Complete High Pressure Containment System Renovation · Leak protection safety system · High pressure control system renovation · Automatic safety control,Well / Delivery,plumbing,25.5,0,4717.00,4717.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PP10A,Quick Fix - Basic De-Icing Only · 90 day warranty,Freeze Protection,plumbing,10.75,0,2006.00,2006.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PP10B,De-Ice Frozen Lines · Basic insulation service · 6 month warranty,Freeze Protection,plumbing,16.25,0,3009.00,3009.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PP10C,Anti-Ice Prevention Upgrade · Easy warm protection system · Basic insulation service · 9 month warranty,Freeze Protection,plumbing,21.75,0,4012.00,4012.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PP10D,Complete Anti-Ice Prevention System Renovation · Main line insulation service · Easy warm protection system · Performance and safety testing · Area isolat,Freeze Protection,plumbing,27,0,5015.00,5015.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PP10E,Complete Anti-Ice Prevention System Renovation · Main line insulation service · Easy warm protection system · Performance and safety testing · Area isolat,Freeze Protection,plumbing,32.5,0,6018.00,6018.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PP1A,Quick Fix - Basic De-Icing Only · 90 day warranty,Freeze Protection,plumbing,1.5,0,292.00,292.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PP1B,De-Ice Frozen Lines · Basic insulation service · 6 month warranty,Freeze Protection,plumbing,2.25,0,438.00,438.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PP1C,Anti-Ice Prevention Upgrade · Easy warm protection system · Basic insulation service · 9 month warranty,Freeze Protection,plumbing,3.25,0,584.00,584.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PP1D,Complete Anti-Ice Prevention System Renovation · Main line insulation service · Easy warm protection system · Performance and safety testing · Area isolat,Freeze Protection,plumbing,4,0,730.00,730.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PP1E,Complete Anti-Ice Prevention System Renovation · Main line insulation service · Easy warm protection system · Performance and safety testing · Area isolat,Freeze Protection,plumbing,4.75,0,877.00,877.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PP2A,Quick Fix - Basic De-Icing Only · 90 day warranty,Freeze Protection,plumbing,2.5,0,452.00,452.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PP2B,De-Ice Frozen Lines · Basic insulation service · 6 month warranty,Freeze Protection,plumbing,3.75,0,678.00,678.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PP2C,Anti-Ice Prevention Upgrade · Easy warm protection system · Basic insulation service · 9 month warranty,Freeze Protection,plumbing,5,0,904.00,904.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PP2D,Complete Anti-Ice Prevention System Renovation · Main line insulation service · Easy warm protection system · Performance and safety testing · Area isolat,Freeze Protection,plumbing,6,0,1130.00,1130.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PP2E,Complete Anti-Ice Prevention System Renovation · Main line insulation service · Easy warm protection system · Performance and safety testing · Area isolat,Freeze Protection,plumbing,7.25,0,1355.00,1355.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PP3A,Quick Fix - Basic De-Icing Only · 90 day warranty,Freeze Protection,plumbing,3.25,0,606.00,606.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PP3B,De-Ice Frozen Lines · Basic insulation service · 6 month warranty,Freeze Protection,plumbing,5,0,909.00,909.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PP3C,Anti-Ice Prevention Upgrade · Easy warm protection system · Basic insulation service · 9 month warranty,Freeze Protection,plumbing,6.5,0,1212.00,1212.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PP3D,Complete Anti-Ice Prevention System Renovation · Main line insulation service · Easy warm protection system · Performance and safety testing · Area isolat,Freeze Protection,plumbing,8.25,0,1514.00,1514.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PP3E,Complete Anti-Ice Prevention System Renovation · Main line insulation service · Easy warm protection system · Performance and safety testing · Area isolat,Freeze Protection,plumbing,9.75,0,1817.00,1817.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PP4A,Quick Fix - Basic De-Icing Only · 90 day warranty,Freeze Protection,plumbing,4.25,0,765.00,765.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PP4B,De-Ice Frozen Lines · Basic insulation service · 6 month warranty,Freeze Protection,plumbing,6.25,0,1148.00,1148.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PP4C,Anti-Ice Prevention Upgrade · Easy warm protection system · Basic insulation service · 9 month warranty,Freeze Protection,plumbing,8.25,0,1531.00,1531.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PP4D,Complete Anti-Ice Prevention System Renovation · Main line insulation service · Easy warm protection system · Performance and safety testing · Area isolat,Freeze Protection,plumbing,10.25,0,1913.00,1913.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PP4E,Complete Anti-Ice Prevention System Renovation · Main line insulation service · Easy warm protection system · Performance and safety testing · Area isolat,Freeze Protection,plumbing,12.5,0,2296.00,2296.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PP5A,Quick Fix - Basic De-Icing Only · 90 day warranty,Freeze Protection,plumbing,5.75,0,1055.00,1055.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PP5B,De-Ice Frozen Lines · Basic insulation service · 6 month warranty,Freeze Protection,plumbing,8.5,0,1583.00,1583.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PP5C,Anti-Ice Prevention Upgrade · Easy warm protection system · Basic insulation service · 9 month warranty,Freeze Protection,plumbing,11.5,0,2110.00,2110.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PP5D,Complete Anti-Ice Prevention System Renovation · Main line insulation service · Easy warm protection system · Performance and safety testing · Area isolat,Freeze Protection,plumbing,14.25,0,2638.00,2638.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PP5E,Complete Anti-Ice Prevention System Renovation · Main line insulation service · Easy warm protection system · Performance and safety testing · Area isolat,Freeze Protection,plumbing,17,0,3166.00,3166.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PP6A,Quick Fix - Basic De-Icing Only · 90 day warranty,Freeze Protection,plumbing,6.5,0,1215.00,1215.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PP6B,De-Ice Frozen Lines · Basic insulation service · 6 month warranty,Freeze Protection,plumbing,9.75,0,1822.00,1822.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PP6C,Anti-Ice Prevention Upgrade · Easy warm protection system · Basic insulation service · 9 month warranty,Freeze Protection,plumbing,13.25,0,2430.00,2430.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PP6D,Complete Anti-Ice Prevention System Renovation · Main line insulation service · Easy warm protection system · Performance and safety testing · Area isolat,Freeze Protection,plumbing,16.5,0,3037.00,3037.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PP6E,Complete Anti-Ice Prevention System Renovation · Main line insulation service · Easy warm protection system · Performance and safety testing · Area isolat,Freeze Protection,plumbing,19.75,0,3644.00,3644.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PP7A,Quick Fix - Basic De-Icing Only · 90 day warranty,Freeze Protection,plumbing,7.75,0,1424.00,1424.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PP7B,De-Ice Frozen Lines · Basic insulation service · 6 month warranty,Freeze Protection,plumbing,11.5,0,2137.00,2137.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PP7C,Anti-Ice Prevention Upgrade · Easy warm protection system · Basic insulation service · 9 month warranty,Freeze Protection,plumbing,15.5,0,2849.00,2849.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PP7D,Complete Anti-Ice Prevention System Renovation · Main line insulation service · Easy warm protection system · Performance and safety testing · Area isolat,Freeze Protection,plumbing,19.25,0,3561.00,3561.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PP7E,Complete Anti-Ice Prevention System Renovation · Main line insulation service · Easy warm protection system · Performance and safety testing · Area isolat,Freeze Protection,plumbing,23,0,4273.00,4273.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PP8A,Quick Fix - Basic De-Icing Only · 90 day warranty,Freeze Protection,plumbing,9,0,1642.00,1642.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PP8B,De-Ice Frozen Lines · Basic insulation service · 6 month warranty,Freeze Protection,plumbing,13.25,0,2462.00,2462.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PP8C,Anti-Ice Prevention Upgrade · Easy warm protection system · Basic insulation service · 9 month warranty,Freeze Protection,plumbing,17.75,0,3283.00,3283.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PP8D,Complete Anti-Ice Prevention System Renovation · Main line insulation service · Easy warm protection system · Performance and safety testing · Area isolat,Freeze Protection,plumbing,22.25,0,4104.00,4104.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PP8E,Complete Anti-Ice Prevention System Renovation · Main line insulation service · Easy warm protection system · Performance and safety testing · Area isolat,Freeze Protection,plumbing,26.5,0,4925.00,4925.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PP9A,Quick Fix - Basic De-Icing Only · 90 day warranty,Freeze Protection,plumbing,9.75,0,1824.00,1824.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PP9B,De-Ice Frozen Lines · Basic insulation service · 6 month warranty,Freeze Protection,plumbing,14.75,0,2736.00,2736.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PP9C,Anti-Ice Prevention Upgrade · Easy warm protection system · Basic insulation service · 9 month warranty,Freeze Protection,plumbing,19.75,0,3648.00,3648.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PP9D,Complete Anti-Ice Prevention System Renovation · Main line insulation service · Easy warm protection system · Performance and safety testing · Area isolat,Freeze Protection,plumbing,24.75,0,4559.00,4559.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PP9E,Complete Anti-Ice Prevention System Renovation · Main line insulation service · Easy warm protection system · Performance and safety testing · Area isolat,Freeze Protection,plumbing,29.5,0,5471.00,5471.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PQ1A,Quick Fix - Single Calibration Adjustment · 90 day warranty,Backflow / Contamination,plumbing,2.5,0,441.00,441.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PQ1B,Main Components Only · Drain / Purge · Basic isolation system · 6 month warranty,Backflow / Contamination,plumbing,3.5,0,662.00,662.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PQ1C,Anti Contamination System Renovation · Drain / Flush / Treat · Low water emergency cut off renovation · High pressure emergency relief system restoration,Backflow / Contamination,plumbing,4.75,0,883.00,883.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PQ1D,Complete Freshwater Anti Contamination System Renovation · Drain / Treat / Flush / Purge · Air elimination system renovation · Low water emergency cut o,Backflow / Contamination,plumbing,6,0,1103.00,1103.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PQ1E,Complete Freshwater Anti Contamination System Renovation · Drain / Treat / Flush / Purge · Air elimination system renovation · Low water emergency cut o,Backflow / Contamination,plumbing,7.25,0,1324.00,1324.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PQ2A,Quick Fix - Single Calibration Adjustment · 90 day warranty,Backflow / Contamination,plumbing,3.25,0,586.00,586.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PQ2B,Main Components Only · Drain / Purge · Basic isolation system · 6 month warranty,Backflow / Contamination,plumbing,4.75,0,879.00,879.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PQ2C,Anti Contamination System Renovation · Drain / Flush / Treat · Low water emergency cut off renovation · High pressure emergency relief system restoration,Backflow / Contamination,plumbing,6.25,0,1171.00,1171.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PQ2D,Complete Freshwater Anti Contamination System Renovation · Drain / Treat / Flush / Purge · Air elimination system renovation · Low water emergency cut o,Backflow / Contamination,plumbing,8,0,1464.00,1464.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PQ2E,Complete Freshwater Anti Contamination System Renovation · Drain / Treat / Flush / Purge · Air elimination system renovation · Low water emergency cut o,Backflow / Contamination,plumbing,9.5,0,1757.00,1757.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
